011111124257,DOVE BW DEEP MOISTU,DOVE BW DEEP MOISTURE 20.0FLOZ,,,0,3,3-3,0,0,,63923,1,0,0,,,4,30.6100,121.4741,43.6132,1,11.39,0,0,0.000,0,0.000,-13.000,,False,False,False,,,False,True
011111172654,DOVE DEEP MOIST BOD,DOVE DEEP MOIST BODY WASH BOX 3.0OZ,,,0,3,3-3,0,0,,68094,1,0,0,,,12,23.9900,48.6075,48.6075,1,3.89,0,0,0.000,0,0.000,-21.000,,False,False,False,,,False,True
011111240377,AXE KILO,AXE KILO KAFFIR LIME AND COCONUT,,,0,3,3-2,0,0,,,1,0,0,,,1,0.0000,100.0000,0.0000,1,8.99,0,0,0.000,0,0.000,-5.000,,False,False,False,,,False,True
011111240919,AXE EXITE CRISP CO ,AXE EXITE CRISPCOCONUT AND BLACK PEPPER 16OZ ,,,0,3,3-3,0,0,,,1,0,0,,,1,0.0000,100.0000,0.0000,1,8.79,0,0,0.000,0,0.000,-5.000,,False,False,False,,,False,True
011111240926,AXE BW DARK TEMPTAT,AXE BW DARK TEMPTATION 16.0FLOZ,,,0,3,3-2,0,0,,67258,1,0,0,,,4,20.5000,33.3550,33.3550,1,7.69,0,0,0.000,0,0.000,-6.000,,False,False,False,,,False,True
011111240933,AXE BODY WASH PHOEN,AXE BODY WASH PHOENIX 16.0FLOZ,,,0,3,3-3,0,0,,67268,1,0,0,,,4,20.5000,33.3550,33.3550,1,7.69,0,0,0.000,0,0.000,-3.000,,False,False,False,,,False,True
011111610736,DOVE BEAUTY BAR SOA,DOVE BEAUTY BAR SOAP WHT 2.6OZ,,,0,3,3-3,0,0,1,,1,0,0,,,6,10.4700,316.2602,111.4613,1,3.39,0,0,0.000,0,0.000,-21.000,,False,False,False,,,False,True
011111638532,DOVE BABY BODY WASH,DOVE BABY BODY WASH SENSITIVE 13.0OZ,,,0,3,,0,0,0,62395,1,0,0,,,4,23.0600,44.5140,44.5140,1,10.39,0,0,,0,0.000,0.000,,False,False,False,,,False,True
011115340042,BRUMMEL   BROWN,BRUMMEL   BROWN 15.0OZ,,,0,1,1-4,0,0,1,,0,0,0,,,8,32.6200,333.3333,71.4286,1,5.79,0,0,0.000,0,0.000,-1.000,,True,False,False,,,False,True
011115871324,IMPERIAL SPREAD,IMPERIAL VEGETABLE OIL SPREAD,,,0,1,1-4,0,0,,,0,0,0,,,1,0.0000,100.0000,0.0000,1,1.99,0,0,0.000,0,0.000,-43.000,,True,False,False,,,False,True
